timestamp,username,partner,task,design,strategy,collabBelief,usedRobot, score,partnerScore
1683145294576,user0055,user0056,Training Task 1,Design M,collaborative,92, true, null, null
1683145299135,user0056,user0055,Training Task 1,Design M,collaborative,85, true, 111, 111
1683145376296,user0057,user0058,Training Task 1,Design M,collaborative,77, false, null, null
1683145406178,user0058,user0057,Training Task 1,Design M,collaborative,99, false, 111, 111
1683145470909,user0055,user0056,Training Task 2,Design K,collaborative,94, true, null, null
1683145486164,user0056,user0055,Training Task 2,Design K,collaborative,96, true, 95, 95
1683145487406,user0057,user0058,Training Task 2,Design K,collaborative,92, true, null, null
1683145489886,user0058,user0057,Training Task 2,Design K,collaborative,100, false, 95, 95
1683145515194,user0056,user0055,Training Task 3,Design Y,individual,1, true, null, null
1683145524515,user0057,user0058,Training Task 3,Design Y,individual,17, true, null, null
1683145524886,user0058,user0057,Training Task 3,Design Y,individual,0, false, 19, 19
1683145543196,user0055,user0056,Training Task 3,Design M,collaborative,0, true, 13, 83
1683145570266,user0057,user0058,Training Task 4,Design M,collaborative,96, false, null, null
1683145572524,user0058,user0057,Training Task 4,Design M,collaborative,100, false, 128, 128
1683145587315,user0056,user0055,Training Task 4,Design M,collaborative,96, false, null, null
1683145587563,user0055,user0056,Training Task 4,Design M,collaborative,80, false, 128, 128
1683145672337,user0055,user0056,Task Washington,Design M,collaborative,92, true, null, null
1683145672890,user0056,user0055,Task Pennsylvania,Design M,collaborative,93, false, 122, 122
1683145678574,user0058,user0057,Task New York,Design L,collaborative,100, false, null, null
1683145680367,user0057,user0058,Task Colorado,Design K,collaborative,91, true, 130, 106
1683145701287,user0058,user0057,Task Louisiana,Design L,collaborative,100, false, null, null
1683145707636,user0057,user0058,Task Alabama,Design K,collaborative,100, true, 130, 114
1683145721221,user0056,user0055,Task New York,Design M,collaborative,93, false, null, null
1683145722831,user0055,user0056,Task Colorado,Design K,collaborative,99, true, 130, 95
1683145747168,user0057,user0058,Task Florida,Design Y,individual,0, false, null, null
1683145750121,user0058,user0057,Task Florida,Design Y,individual,0, false, 20, 20
1683145750702,user0056,user0055,Task Louisiana,Design L,collaborative,91, false, null, null
1683145752282,user0055,user0056,Task Alabama,Design K,collaborative,100, false, 130, 114
1683145777228,user0057,user0058,Task Alaska,Design M,collaborative,97, true, null, null
1683145787274,user0058,user0057,Task Maryland,Design K,collaborative,100, false, 100, 130
1683145803169,user0056,user0055,Task Florida,Design Y,individual,9, false, null, null
1683145804448,user0055,user0056,Task Florida,Design L,collaborative,50, false, 10, 100
1683145820843,user0056,user0055,Task Maryland,Design K,collaborative,87, false, null, null
1683145832947,user0058,user0057,Task Wyoming,Design K,collaborative,100, false, null, null
1683145833818,user0055,user0056,Task Alaska,Design M,collaborative,100, true, 130, 100
1683145837201,user0057,user0058,Task Delaware,Design M,collaborative,100, true, 106, 130
1683145856469,user0057,user0058,Task North Carolina,Design M,collaborative,98, false, null, null
1683145859064,user0058,user0057,Task Oklahoma,Design M,collaborative,100, false, 106, 114
1683145862147,user0055,user0056,Task Delaware,Design M,collaborative,100, false, null, null
1683145871556,user0056,user0055,Task Wyoming,Design K,collaborative,79, false, 130, 106
1683145888709,user0056,user0055,Task Oklahoma,Design M,collaborative,86, false, null, null
1683145889497,user0055,user0056,Task North Carolina,Design M,collaborative,100, false, 114, 106
1683145894250,user0058,user0057,Task California,Design K,collaborative,100, false, null, null
1683145896655,user0057,user0058,Task Hawaii,Design L,collaborative,98, true, 100, 122
1683145911561,user0058,user0057,Task Texas,Design K,collaborative,100, false, null, null
1683145917171,user0056,user0055,Task California,Design K,collaborative,88, false, null, null
1683145917476,user0055,user0056,Task Hawaii,Design L,collaborative,100, false, 100, 122
1683145918969,user0057,user0058,Task Tennessee,Design K,collaborative,98, false, 106, 100
1683145933094,user0058,user0057,Task Ohio,Design M,collaborative,100, false, null, null
1683145937115,user0055,user0056,Task Tennessee,Design K,collaborative,100, false, null, null
1683145941870,user0056,user0055,Task Texas,Design K,collaborative,89, false, 100, 106
1683145944126,user0057,user0058,Task Kentucky,Design M,collaborative,99, false, 114, 122
1683145963778,user0055,user0056,Task Kentucky,Design M,collaborative,100, false, null, null
1683145966827,user0056,user0055,Task Ohio,Design M,collaborative,84, false, 122, 114
1683145984603,user0058,user0057,Task  Montana,Design Y,individual,100, false, null, null
1683145989325,user0057,user0058,Task  Montana,Design Y,individual,8, false, 15, 15
1683146004513,user0057,user0058,Task Oklahoma,Design M,collaborative,97, false, null, null
1683146021788,user0058,user0057,Task North Carolina,Design M,collaborative,100, false, 114, 106
1683146042659,user0056,user0055,Task  Montana,Design M,collaborative,90, false, null, null
1683146052115,user0055,user0056,Task  Montana,Design Y,individual,50, false, 75, 10
1683146067741,user0055,user0056,Task Oklahoma,Design M,collaborative,50, false, null, null
1683146068220,user0056,user0055,Task North Carolina,Design M,collaborative,84, false, 114, 106
1683146083971,user0058,user0057,Task Alaska,Design M,collaborative,100, false, null, null
1683146084287,user0057,user0058,Task Maryland,Design K,collaborative,100, false, 100, 130
1683146110217,user0056,user0055,Task Alaska,Design M,collaborative,87, false, null, null
1683146112480,user0055,user0056,Task Maryland,Design K,collaborative,95, false, 100, 130
1683146127052,user0057,user0058,Task Texas,Design K,collaborative,89, false, null, null
1683146134730,user0058,user0057,Task Tennessee,Design K,collaborative,100, false, 106, 100
1683146151849,user0057,user0058,Task New Jersey,Design L,collaborative,97, false, null, null
1683146152468,user0055,user0056,Task Texas,Design K,collaborative,100, false, null, null
1683146152577,user0058,user0057,Task Oregon,Design M,collaborative,100, false, 100, 122
1683146156501,user0056,user0055,Task Tennessee,Design K,collaborative,77, false, 106, 100
1683146171951,user0055,user0056,Task New Jersey,Design L,collaborative,100, false, null, null
1683146172163,user0058,user0057,Task Maine,Design K,collaborative,100, false, null, null
1683146173712,user0057,user0058,Task Arizona,Design K,collaborative,98, false, 114, 106
1683146174293,user0056,user0055,Task Oregon,Design M,collaborative,80, false, 100, 122
1683146186873,user0055,user0056,Task Arizona,Design K,collaborative,100, false, null, null
1683146188098,user0056,user0055,Task Maine,Design K,collaborative,78, false, 106, 114
1683146216395,user0057,user0058,Task Utah,Design Y,individual,23, false, null, null
1683146220429,user0058,user0057,Task Utah,Design M,collaborative,100, false, 20, 90
1683146233128,user0057,user0058,Task New York,Design L,collaborative,100, false, null, null
1683146241009,user0058,user0057,Task Colorado,Design K,collaborative,100, false, 130, 106
1683146242583,user0056,user0055,Task Utah,Design L,collaborative,82, false, null, null
1683146249633,user0055,user0056,Task Utah,Design L,collaborative,100, false, 80, 80
1683146261490,user0055,user0056,Task New York,Design L,collaborative,100, false, null, null
1683146262158,user0056,user0055,Task Colorado,Design K,collaborative,80, false, 130, 106
1683146268309,user0057,user0058,Task Wyoming,Design K,collaborative,98, false, null, null
1683146271460,user0058,user0057,Task Delaware,Design M,collaborative,100, false, 106, 130
1683146284518,user0057,user0058,Task Wisconsin,Design K,collaborative,98, false, null, null
1683146284673,user0058,user0057,Task Nebraska,Design L,collaborative,100, false, 114, 114
1683146295246,user0056,user0055,Task Delaware,Design M,collaborative,88, false, null, null
1683146303598,user0055,user0056,Task Wyoming,Design K,collaborative,100, false, 130, 106
1683146314994,user0057,user0058,Task Illinois,Design M,collaborative,100, false, null, null
1683146317263,user0055,user0056,Task Wisconsin,Design M,collaborative,100, false, null, null
1683146317719,user0056,user0055,Task Nebraska,Design L,collaborative,77, false, 114, 100
1683146318958,user0058,user0057,Task Virginia,Design L,collaborative,100, false, 130, 100
1683146331007,user0057,user0058,Task Virginia,Design L,collaborative,100, false, null, null
1683146332980,user0058,user0057,Task Illinois,Design M,collaborative,100, false, 100, 130
1683146334348,user0055,user0056,Task Illinois,Design M,collaborative,100, false, null, null
1683146334747,user0056,user0055,Task Virginia,Design L,collaborative,74, false, 130, 100
1683146345655,user0056,user0055,Task Illinois,Design M,collaborative,85, false, null, null
1683146351018,user0055,user0056,Task Virginia,Design L,collaborative,100, true, 130, 100
1683146361176,user0058,user0057,Task  Mississippi,Design Y,individual,0, false, null, null
1683146364388,user0057,user0058,Task  Mississippi,Design L,collaborative,86, false, 10, 70
1683146382840,user0058,user0057,Task Kansas,Design L,collaborative,100, false, null, null
1683146384170,user0057,user0058,Task Michigan,Design L,collaborative,100, false, 106, 122
1683146385642,user0056,user0055,Task  Mississippi,Design K,collaborative,86, false, null, null
1683146386345,user0055,user0056,Task  Mississippi,Design K,collaborative,100, false, 55, 55
1683146398673,user0058,user0057,Task Nevada,Design K,collaborative,100, false, null, null
1683146399900,user0056,user0055,Task Kansas,Design L,collaborative,93, false, null, null
1683146401016,user0057,user0058,Task Minnesota,Design L,collaborative,100, false, 100, 130
1683146402210,user0055,user0056,Task Michigan,Design L,collaborative,100, false, 106, 122
1683146414294,user0058,user0057,Task Minnesota,Design L,collaborative,100, false, null, null
1683146414533,user0055,user0056,Task Minnesota,Design L,collaborative,100, false, null, null
1683146416892,user0057,user0058,Task Nevada,Design K,collaborative,100, false, 130, 100
1683146416981,user0056,user0055,Task Nevada,Design K,collaborative,80, false, 130, 100
1683146429398,user0056,user0055,Task Minnesota,Design L,collaborative,79, false, null, null
1683146430160,user0058,user0057,Task New Jersey,Design L,collaborative,100, false, null, null
1683146432859,user0055,user0056,Task Nevada,Design K,collaborative,100, true, 130, 100
1683146434558,user0057,user0058,Task Oregon,Design M,collaborative,100, false, 100, 122
1683146444321,user0058,user0057,Task Washington,Design M,collaborative,100, false, null, null
1683146445711,user0057,user0058,Task Pennsylvania,Design M,collaborative,100, false, 122, 122
1683146447755,user0056,user0055,Task New Jersey,Design L,collaborative,75, false, null, null
1683146448507,user0055,user0056,Task Oregon,Design M,collaborative,100, false, 100, 122
1683146458761,user0055,user0056,Task Pennsylvania,Design M,collaborative,95, false, null, null
1683146460840,user0056,user0055,Task Washington,Design M,collaborative,78, false, 122, 122
1683146468405,user0057,user0058,Task Idoha,Design Y,individual,14, false, null, null
1683146477005,user0058,user0057,Task Idoha,Design M,collaborative,0, false, 15, 115
1683146492933,user0057,user0058,Task Nebraska,Design L,collaborative,100, false, null, null
1683146495653,user0056,user0055,Task Idoha,Design M,collaborative,84, false, null, null
1683146496388,user0058,user0057,Task Wisconsin,Design K,collaborative,100, false, 114, 114
1683146498298,user0055,user0056,Task Idoha,Design M,collaborative,100, false, 95, 95
1683146509587,user0057,user0058,Task Kansas,Design L,collaborative,100, false, null, null
1683146511193,user0058,user0057,Task Michigan,Design L,collaborative,100, false, 106, 122
1683146513819,user0056,user0055,Task Wisconsin,Design K,collaborative,70, false, null, null
1683146517497,user0055,user0056,Task Nebraska,Design L,collaborative,95, true, 114, 114
1683146529749,user0057,user0058,Task Louisiana,Design L,collaborative,100, false, null, null
1683146529773,user0055,user0056,Task Kansas,Design L,collaborative,97, false, null, null
1683146530124,user0056,user0055,Task Michigan,Design L,collaborative,89, false, 106, 122
1683146530393,user0058,user0057,Task Alabama,Design K,collaborative,100, false, 130, 114
1683146541446,user0058,user0057,Task Kentucky,Design M,collaborative,100, false, null, null
1683146542694,user0055,user0056,Task Louisiana,Design M,collaborative,97, false, null, null
1683146544381,user0056,user0055,Task Alabama,Design K,collaborative,86, false, 130, 100
1683146545202,user0057,user0058,Task Ohio,Design M,collaborative,100, false, 122, 114
1683146562547,user0055,user0056,Task Ohio,Design M,collaborative,98, false, null, null
1683146567177,user0056,user0055,Task Kentucky,Design M,collaborative,81, false, 114, 122
1683146579700,user0057,user0058,Task Massachusetts,Design Y,individual,24, false, null, null
1683146582152,user0058,user0057,Task Michigan,Design Y,individual,0, false, 50, 16
1683146602026,user0057,user0058,Task Maine,Design K,collaborative,100, false, null, null
1683146618628,user0058,user0057,Task Arizona,Design K,collaborative,100, false, 114, 106
1683146621493,user0056,user0055,Task Michigan,Design L,collaborative,72, false, null, null
1683146622499,user0055,user0056,Task Massachusetts,Design L,collaborative,88, false, 65, 106
1683146634421,user0055,user0056,Task Maine,Design K,collaborative,98, false, null, null
1683146636530,user0056,user0055,Task Arizona,Design K,collaborative,81, false, 114, 106
1683146640048,user0057,user0058,Task California,Design K,collaborative,100, false, null, null
1683146640143,user0058,user0057,Task Hawaii,Design L,collaborative,100, false, 100, 122
1683146650785,user0055,user0056,Task California,Design K,collaborative,97, false, null, null
1683146651231,user0056,user0055,Task Hawaii,Design L,collaborative,81, false, 100, 122
1683146652655,user0058,user0057,Task Pennsylvania,Design M,collaborative,100, false, null, null
1683146653585,user0057,user0058,Task Washington,Design M,collaborative,100, false, 122, 122
